user	degree	ndcg20
727	54	0.08708807893714139
728	66	0.2520670530234762
729	10	0.45250815297345076
730	9	0.11305340175787205
731	110	0.047346679877885774
733	10	0.39106560501896376
734	6	0.0
735	236	0.46662944312046384
736	2	0.0
737	137	0.07366303835498347
738	43	0.1416089662030287
739	39	0.5217235839837256
740	28	0.20580125165687924
741	235	0.3391151082098793
742	41	0.16388719178909622
743	19	0.30657359638272924
745	25	0.17465294461817232
746	35	0.0
747	62	0.08955833945116921
748	86	0.09540432657628879
749	12	0.0
750	3	1.0
751	58	0.04881468157317221
752	224	0.032864970567577
753	18	0.0874717141014082
754	22	0.4824755593907551
756	44	0.32024599984493496
758	55	0.2471230317064685
759	52	0.36910352624710513
760	23	0.22581142421900618
761	144	0.08696774693370138
762	26	0.0
763	117	0.04105877938688906
764	13	0.0
765	4	0.23719771276929624
766	45	0.14295011772532645
767	8	0.0
770	31	0.1089364926177559
772	9	0.0
773	10	0.0
776	69	0.12546753982460032
778	11	0.2683637998873703
781	52	0.047934103497110726
782	11	0.46927872602275655
783	69	0.04275831251503157
784	31	0.0
785	9	0.0
786	6	0.141266972859829
787	10	0.09361800268759639
788	18	0.0
789	66	0.3839065646474658
790	161	0.09794236285250284
791	16	0.0
792	77	0.11243817952384734
793	15	0.0
794	45	0.0
795	3	0.0
796	4	0.0
798	106	0.17739187161322303
799	2	0.0
800	113	0.10867392265333463
801	12	0.0
805	81	0.12476174725331365
806	21	0.23386470445736626
807	18	0.11305340175787205
808	7	0.0
809	4	0.0
810	64	0.3716610038208628
811	10	0.9438661545147249
812	69	0.20248631492462374
813	12	0.30657359638272924
814	15	0.613452150883602
815	4	0.0
816	16	0.0
817	197	0.15651972814128357
818	76	0.32400603604909967
819	126	0.14896906430008797
822	43	0.1100458831490401
823	29	0.05876138735362135
824	14	0.0
825	23	0.0
826	33	0.20103856120676117
827	29	0.0
829	46	0.0
830	5	0.2712355367336033
831	208	0.254675592965781
832	8	1.0
833	56	0.04455257454866285
834	36	0.11315298690933422
835	9	0.36306262986442495
836	171	0.2880507873625853
837	12	0.12681701683239355
838	28	0.0
839	69	0.043922681482881344
840	116	0.04105877938688906
841	43	0.11838279295536293
842	50	0.2929277334702545
843	13	0.4644838910734289
844	262	0.3638506620318613
845	7	0.0
846	9	0.16312231747611158
847	48	0.19109122148266672
848	50	0.12434420525363295
849	62	0.05833725389333617
850	5	0.0
851	22	0.3391602052736162
852	86	0.05181156354517515
853	86	0.11194694301981237
854	127	0.42952661109759
855	32	0.18544942635694006
856	54	0.3345630950555482
857	45	0.3026024134988135
858	3	1.0
859	15	0.0
860	85	0.1083267701832733
861	34	0.0
862	27	0.13032376591037065
863	31	0.0
864	61	0.044779645883501924
865	7	0.39038004999210174
866	49	0.2661999252849525
867	14	0.0
868	36	0.3475406804124244
869	4	0.0
870	34	0.046224408297426814
871	1	0.0
872	10	0.0
874	5	0.0
875	17	0.0
876	97	0.5008961026806015
877	7	0.20438239758848614
878	5	0.0
879	14	0.3973220069685352
880	63	0.21306005945048598
881	154	0.06692794282355952
882	5	0.6105858728157116
883	26	0.1312050775123418
884	12	0.0
885	10	0.12681701683239355
886	8	0.13905617951077565
888	7	0.11731968150568914
889	46	0.2446897598629017
890	76	0.08221759275248411
891	32	0.05910962856224835
892	12	0.20438239758848614
893	17	0.44615333764087994
894	43	0.16321684709627762
896	151	0.26807145755627654
897	13	0.0
898	51	0.3507942974028176
899	34	0.15130120674940675
900	96	0.38400573819035955
901	79	0.08589483542083935
902	26	0.0
903	33	0.08479005131840404
905	26	0.0
907	21	0.0
908	13	0.09759501249802544
909	24	0.0
910	7	0.0
912	5	0.0
913	1	0.38685280723454163
914	14	0.16428687790813665
915	17	0.0
916	11	0.1815417925373527
917	114	0.0
918	82	0.2545921315219412
920	22	0.3347975674340218
921	124	0.161497597951361
922	22	0.0
923	100	0.33594116618794406
924	170	0.0
925	11	0.15101961822780527
926	5	0.23463936301137828
927	43	0.2537257399688699
928	30	0.13743816645714543
929	13	0.5585075862632193
930	70	0.0
931	72	0.0
932	13	0.0
934	48	0.26404793063537174
935	12	0.09992090652113539
936	8	0.15693994437792994
937	61	0.4132362771460171
938	24	0.0
939	22	0.0
940	48	0.13912582516207192
941	26	0.0874717141014082
942	17	0.6131471927654585
943	10	0.2230721008915004
945	22	0.0
946	8	0.0
947	31	0.0
949	7	0.0
950	8	0.09460634670666435
951	2	0.0
952	50	0.37725556559113954
953	23	0.24049639933032385
956	55	0.2850346298082377
957	20	0.1815417925373527
958	4	0.0
959	14	0.0
961	12	0.29382760011519554
962	47	0.06545264526642977
963	79	0.1073763078053675
964	31	0.0
965	13	0.0
966	20	0.0
967	22	0.057504021086730125
968	16	0.07947838320659595
969	218	0.23086853174976543
970	31	0.0
971	112	0.13066074585609327
975	17	0.4714066079170824
976	1	0.0
977	59	0.18247022283527256
978	32	0.13743816645714543
979	11	0.0
980	172	0.037306750366444645
981	86	0.14204003963365733
984	44	0.07336392209936006
985	108	0.1483025835616345
986	1	0.38685280723454163
987	65	0.0
988	93	0.2670619325000053
989	170	0.13297506254546426
990	61	0.3590207139968859
991	36	0.19506601460032072
992	252	0.6692415681464685
993	37	0.25083825491883355
994	68	0.1814769415991922
996	12	0.0
997	17	0.0
998	48	0.0
999	41	0.0
1000	58	0.3726871307513364
1001	3	0.0
1002	42	0.28092442037309057
1003	46	0.0
1007	87	0.1955018419817663
1008	145	0.10445751120154216
1009	16	0.0
1010	22	0.0
1011	113	0.050595682974617064
1012	19	0.0
1013	3	0.22563337419340843
1014	10	0.0
1016	32	0.2586603728550425
1017	52	0.2791040216737596
1018	6	0.0
1019	2	0.0
1020	22	0.8899187097780359
1021	11	0.46927872602275655
1022	112	0.3572462131178058
1024	17	0.07721668828275383
1025	24	0.3391602052736162
1026	57	0.0
1027	50	0.569286102758111
1028	39	0.08456675994043421
1029	1	0.0
1030	63	0.09335399548964865
1031	20	0.5855700749881526
1032	55	0.34523945673748907
1034	27	0.14606834984270647
1035	2	0.0
1036	18	0.13905617951077565
1037	50	0.042737051177901574
1038	13	0.1312050775123418
1039	32	0.10633668103022986
1041	26	0.0
1042	95	0.0783655297533337
1043	136	0.04105877938688906
1044	7	0.6309297535714574
1046	63	0.2954589086647892
1047	43	0.2297246270903473
1048	8	0.0
1049	6	0.6131471927654585
1050	103	0.3709919615738553
1051	64	0.0
1052	54	0.07596161868673497
1053	84	0.3529809914816928
1056	14	0.22139180476439393
1057	25	0.0
1058	30	0.1312050775123418
1059	201	0.2159637895881234
1060	28	0.5824263271073693
1061	100	0.2822530098116178
1062	35	0.11549772041619354
1064	33	0.17957712468379533
1065	19	0.4852285551163227
1066	180	0.29874579068418916
1067	24	0.0
1069	53	0.05073103706827455
1070	35	0.0
1071	6	0.0
1072	112	0.17800742573397904
1073	32	0.3585801720807167
1075	52	0.10633668103022986
1076	84	0.12998646033288294
1077	16	0.14804095548293264
1079	114	0.27404537474214263
1080	90	0.03520132288421838
1081	54	0.0
1082	113	0.14204003963365733
1083	178	0.2924792392135397
1084	23	0.0
1085	12	0.0
1086	8	0.327973028445648
1087	4	1.0
1088	17	0.0
1089	32	0.3618791953854131
1090	50	0.15410864292513357
1091	11	0.0
1092	46	0.05994083762128166
1096	116	0.2749050821246575
1097	48	0.1089364926177559
1099	70	0.07911460050357041
1100	59	0.24539835059880583
1102	1	1.0
1103	32	0.0
1104	62	0.05494858807198589
1106	25	0.15130120674940675
1107	57	0.04105877938688906
1108	71	0.06117331537803187
1109	154	0.21556888148542971
1110	13	0.0
1111	51	0.123151194370365
1112	18	0.0
1113	23	0.0
1114	3	0.2184074368181642
1115	57	0.0
1116	8	0.43734888382569426
1117	36	0.38915069831752164
1118	17	0.0
1119	21	0.0
1120	2	0.0
1122	8	0.0
1123	72	0.0396210670558156
1124	20	0.29127873064148246
1125	39	0.0761433407173835
1126	7	0.0
1127	100	0.2511008141009794
1128	15	0.0
1129	416	0.16880139711149766
